Date/Time,Control Plot,Net radiation,Date/Time,Treatment Plot,Shortwave radiation
,,,11/08/2014 11:15,0,103.333
,,,11/08/2014 11:45,0,85.8229
,,,11/08/2014 12:15,0.199,66.235
,,,11/08/2014 12:45,0,54.1867
,,,11/08/2014 13:15,0,89.3942
,,,11/08/2014 13:45,0,82.9441
,,,11/08/2014 14:15,0,101.661
,,,11/08/2014 14:45,0,107.965
,,,11/08/2014 15:15,0,77.1446
,,,11/08/2014 15:45,0,75.4251
,,,11/08/2014 16:15,0,77.5846
,,,11/08/2014 16:45,0,77.1705
,,,11/08/2014 17:15,0,77.1819
,,,11/08/2014 17:45,0,63.2908
,,,11/08/2014 18:15,0,39.0433
,,,11/08/2014 18:45,0,26.9797
,,,11/08/2014 19:15,0,15.2501
,,,11/08/2014 19:45,0,2.46081
,,,11/08/2014 20:15,0,-0.45279
,,,11/08/2014 20:45,0,-0.8966
,,,11/08/2014 21:15,0,-0.96158
,,,11/08/2014 21:45,0,-0.97367
,,,11/08/2014 22:15,0,-1.37099
,,,11/08/2014 22:45,0,-1.52612
,,,11/08/2014 23:15,0,-1.34086
,,,11/08/2014 23:45,0,-0.96913
,,,12/08/2014 00:15,0,-0.83464
,,,12/08/2014 00:45,0.199,-0.97675
,,,12/08/2014 01:15,0.398,-1.06286
,,,12/08/2014 01:45,0.796,-0.73349
,,,12/08/2014 02:15,0,-0.52982
,,,12/08/2014 02:45,0.199,-0.62647
,,,12/08/2014 03:15,0.597,-0.39261
,,,12/08/2014 03:45,0.597,-0.36253
,,,12/08/2014 04:15,0.398,-0.10286
,,,12/08/2014 04:45,0,4.76954
,,,12/08/2014 05:15,0.398,28.1692
,,,12/08/2014 05:45,0,41.8763
,,,12/08/2014 06:15,0.199,58.6989
,,,12/08/2014 06:45,0,76.9253
,,,12/08/2014 07:15,0,67.2858
,,,12/08/2014 07:45,0.199,60.8858
,,,12/08/2014 08:15,0,87.1975
,,,12/08/2014 08:45,0.199,104.02
,,,12/08/2014 09:15,0,132.981
,,,12/08/2014 09:45,0,150.856
,,,12/08/2014 10:15,0.199,216.093
,,,12/08/2014 10:45,0.398,225.623
,,,12/08/2014 11:15,0.199,276.014
,,,12/08/2014 11:45,0.199,180.13
,,,12/08/2014 12:15,0.199,105.696
,,,12/08/2014 12:45,0.199,142.993
,,,12/08/2014 13:15,0.199,203.573
,,,12/08/2014 13:45,0.199,113.063
,,,12/08/2014 14:15,0,102.346
,,,12/08/2014 14:45,0,94.6909
,,,12/08/2014 15:15,0.199,87.1897
,,,12/08/2014 15:45,0,64.1586
,,,12/08/2014 16:15,0,86.0781
,,,12/08/2014 16:45,0,110.025
,,,12/08/2014 17:15,0,152.982
,,,12/08/2014 17:45,0,103.547
,,,12/08/2014 18:15,0,83.7774
,,,12/08/2014 18:45,0,30.1516
,,,12/08/2014 19:15,0,21.4871
,,,12/08/2014 19:45,0,1.53794
,,,12/08/2014 20:15,0,-0.24617
,,,12/08/2014 20:45,0,-0.31721
,,,12/08/2014 21:15,0,-0.84067
,,,12/08/2014 21:45,0,-1.35968
,,,12/08/2014 22:15,0,-1.29923
,,,12/08/2014 22:45,0,-0.73052
,,,12/08/2014 23:15,0,-1.19214
,,,12/08/2014 23:45,0,-1.24057
,,,13/08/2014 00:15,0,-0.89494
,,,13/08/2014 00:45,0,-1.03523
,,,13/08/2014 01:15,0,-0.91757
,,,13/08/2014 01:45,0,-0.57204
,,,13/08/2014 02:15,0,-0.67171
,,,13/08/2014 02:45,0,-1.32501
,,,13/08/2014 03:15,0,-1.14088
,,,13/08/2014 03:45,0,-1.11068
,,,13/08/2014 04:15,0,-0.43913
,,,13/08/2014 04:45,0,7.13759
,,,13/08/2014 05:15,0,22.38
,,,13/08/2014 05:45,0,42.9929
,,,13/08/2014 06:15,0,82.5017
,,,13/08/2014 06:45,0,135.633
,,,13/08/2014 07:15,0,283.037
,,,13/08/2014 07:45,0,373.024
,,,13/08/2014 08:15,0,196.774
,,,13/08/2014 08:45,0,248.099
,,,13/08/2014 09:15,0,231.073
,,,13/08/2014 09:45,0,385.888
,,,13/08/2014 10:15,0,297.626
,,,13/08/2014 10:45,0,297.78
,,,13/08/2014 11:15,0,228.506
,,,13/08/2014 11:45,0,624.186
,,,13/08/2014 12:15,0,531.255
,,,13/08/2014 12:45,0,416.379
,,,13/08/2014 13:15,0,602.664
,,,13/08/2014 13:45,0,506.388
,,,13/08/2014 14:15,0,574.199
,,,13/08/2014 14:45,0,546.259
,,,13/08/2014 15:15,0,236.124
,,,13/08/2014 15:45,0,219.477
,,,13/08/2014 16:15,0,305.289
,,,13/08/2014 16:45,0,99.1922
,,,13/08/2014 17:15,0,106.248
,,,13/08/2014 17:45,0,188.92
,,,13/08/2014 18:15,0,93.7817
,,,13/08/2014 18:45,0,77.7159
,,,13/08/2014 19:15,0,21.3047
,,,13/08/2014 19:45,0,2.32989
,,,13/08/2014 20:15,0,-1.67966
,,,13/08/2014 20:45,0,-1.42751
,,,13/08/2014 21:15,0,-1.50007
,,,13/08/2014 21:45,0,-1.01562
,,,13/08/2014 22:15,0,-1.5317
,,,13/08/2014 22:45,0,-1.90603
,,,13/08/2014 23:15,0,-0.83004
,,,13/08/2014 23:45,0,-0.93872
,,,14/08/2014 00:15,0,-1.2194
,,,14/08/2014 00:45,0,-0.91309
,,,14/08/2014 01:15,0,-0.73958
,,,14/08/2014 01:45,0,-0.48604
,,,14/08/2014 02:15,0,-0.48008
,,,14/08/2014 02:45,0,-0.81953
,,,14/08/2014 03:15,0,-0.904
,,,14/08/2014 03:45,0,-0.33228
,,,14/08/2014 04:15,0,0.23088
,,,14/08/2014 04:45,0,7.60783
,,,14/08/2014 05:15,0,22.0293
,,,14/08/2014 05:45,0,41.7098
,,,14/08/2014 06:15,0,60.4023
,,,14/08/2014 06:45,0,97.1982
,,,14/08/2014 07:15,0,142.824
,,,14/08/2014 07:45,0,282.129
,,,14/08/2014 08:15,0,378.492
,,,14/08/2014 08:45,0,232.382
,,,14/08/2014 09:15,0,320.07
,,,14/08/2014 09:45,0.995,99.6877
,,,14/08/2014 10:15,0.398,187.894
,,,14/08/2014 10:45,0.398,351.143
,,,14/08/2014 11:15,0,470.172
,,,14/08/2014 11:45,0,426.024
,,,14/08/2014 12:15,0,594.737
,,,14/08/2014 12:45,0,301.703
,,,14/08/2014 13:15,0,579
,,,14/08/2014 13:45,0,349.827
,,,14/08/2014 14:15,0,318.586
,,,14/08/2014 14:45,0,324.829
,,,14/08/2014 15:15,0,304.679
,,,14/08/2014 15:45,0,296.441
,,,14/08/2014 16:15,0,198.443
,,,14/08/2014 16:45,0,129.652
,,,14/08/2014 17:15,0,98.6666
,,,14/08/2014 17:45,0,63.2834
,,,14/08/2014 18:15,0,38.9944
,,,14/08/2014 18:45,0,42.6144
,,,14/08/2014 19:15,0,13.268
,,,14/08/2014 19:45,0,3.90663
,,,14/08/2014 20:15,0,-1.07291
,,,14/08/2014 20:45,0,-1.31269
,,,14/08/2014 21:15,0,-1.36562
,,,14/08/2014 21:45,0,-1.399
,,,14/08/2014 22:15,0,-0.94926
,,,14/08/2014 22:45,0,-1.358
,,,14/08/2014 23:15,0,-1.52876
,,,14/08/2014 23:45,0,-1.51364
,,,15/08/2014 00:15,0,-1.92113
,,,15/08/2014 00:45,0,-1.48348
,,,15/08/2014 01:15,0,-1.731
,,,15/08/2014 01:45,0,-2.63537
,,,15/08/2014 02:15,0,-2.43465
,,,15/08/2014 02:45,0,-1.69231
,,,15/08/2014 03:15,0,-1.72218
,,,15/08/2014 03:45,0,-1.86618
,,,15/08/2014 04:15,0,-0.67492
,,,15/08/2014 04:45,0,3.42115
,,,15/08/2014 05:15,0,19.7834
,,,15/08/2014 05:45,0,43.2907
,,,15/08/2014 06:15,0,77.3122
,,,15/08/2014 06:45,0,83.3958
,,,15/08/2014 07:15,0,123.334
,,,15/08/2014 07:45,0,335.107
,,,15/08/2014 08:15,0,241.008
,,,15/08/2014 08:45,0,210.84
,,,15/08/2014 09:15,0,273.657
,,,15/08/2014 09:45,0,290.511
,,,15/08/2014 10:15,0,240.526
,,,15/08/2014 10:45,0,341.689
,,,15/08/2014 11:15,0,431.835
,,,15/08/2014 11:45,0,207.688
,,,15/08/2014 12:15,0,296.799
,,,15/08/2014 12:45,0,357.256
,,,15/08/2014 13:15,0,323.855
,,,15/08/2014 13:45,0,250.813
,,,15/08/2014 14:15,0,284.641
,,,15/08/2014 14:45,0,320.547
,,,15/08/2014 15:15,0,167.663
,,,15/08/2014 15:45,0,132.224
,,,15/08/2014 16:15,0,161.459
,,,15/08/2014 16:45,0,158.309
,,,15/08/2014 17:15,0,117.413
,,,15/08/2014 17:45,0,94.7048
,,,15/08/2014 18:15,0,69.117
,,,15/08/2014 18:45,0,36.2852
,,,15/08/2014 19:15,0,13.4286
,,,15/08/2014 19:45,0,1.34479
,,,15/08/2014 20:15,0,-0.6747
,,,15/08/2014 20:45,0,-0.94928
,,,15/08/2014 21:15,0,-1.14391
,,,15/08/2014 21:45,0,-0.815
,,,15/08/2014 22:15,0,-0.81651
,,,15/08/2014 22:45,0,-0.81651
,,,15/08/2014 23:15,0,-1.05224
,,,15/08/2014 23:45,0,-0.87544
,,,16/08/2014 00:15,0,-1.06584
,,,16/08/2014 00:45,0,-0.81657
,,,16/08/2014 01:15,0,-1.32122
,,,16/08/2014 01:45,0,-0.76404
,,,16/08/2014 02:15,0,-0.29463
,,,16/08/2014 02:45,0,-0.53144
,,,16/08/2014 03:15,0,-0.84226
,,,16/08/2014 03:45,0,-0.85882
,,,16/08/2014 04:15,0,-0.61293
,,,16/08/2014 04:45,0,4.39497
,,,16/08/2014 05:15,0,21.6117
,,,16/08/2014 05:45,0,58.2044
,,,16/08/2014 06:15,0,42.9576
,,,16/08/2014 06:45,0,102.335
,,,16/08/2014 07:15,0,140.072
,,,16/08/2014 07:45,0,169.958
,,,16/08/2014 08:15,0,131.994
,,,16/08/2014 08:45,0,94.6433
,,,16/08/2014 09:15,0,195.022
,,,16/08/2014 09:45,0,231.201
,,,16/08/2014 10:15,0,152.811
,,,16/08/2014 10:45,0,173.978
,,,16/08/2014 11:15,0,203.538
,,,16/08/2014 11:45,0,300.275
,,,16/08/2014 12:15,0,333.602
,,,16/08/2014 12:45,0,355.615
,,,16/08/2014 13:15,0,514.217
,,,16/08/2014 13:45,0,530.834
,,,16/08/2014 14:15,0,350.752
,,,16/08/2014 14:45,0.199,383.317
,,,16/08/2014 15:15,0.199,409.509
,,,16/08/2014 15:45,0,426.557
,,,16/08/2014 16:15,0,232.686
,,,16/08/2014 16:45,0,112.266
,,,16/08/2014 17:15,0,97.1075
,,,16/08/2014 17:45,0,51.4853
,,,16/08/2014 18:15,0,40.1867
,,,16/08/2014 18:45,0,19.6959
,,,16/08/2014 19:15,0,8.85011
,,,16/08/2014 19:45,0,1.26166
,,,16/08/2014 20:15,0,-0.89043
,,,16/08/2014 20:45,0,-1.91201
,,,16/08/2014 21:15,0,-1.41546
,,,16/08/2014 21:45,0,-2.12325
,,,16/08/2014 22:15,0,-1.44718
,,,16/08/2014 22:45,0,-0.77272
,,,16/08/2014 23:15,0,-0.84219
,,,16/08/2014 23:45,0,-1.18616
,,,17/08/2014 00:15,0,-1.87461
,,,17/08/2014 00:45,0,-1.80836
,,,17/08/2014 01:15,0,-1.42227
,,,17/08/2014 01:45,0,-1.78718
,,,17/08/2014 02:15,0,-1.78112
,,,17/08/2014 02:45,0,-1.86878
,,,17/08/2014 03:15,0,-1.97004
,,,17/08/2014 03:45,0,-1.80283
,,,17/08/2014 04:15,0,-0.72178
,,,17/08/2014 04:45,0,3.80931
,,,17/08/2014 05:15,0,15.0843
,,,17/08/2014 05:45,0,44.7292
,,,17/08/2014 06:15,0,52.1316
,,,17/08/2014 06:45,0,93.7854
,,,17/08/2014 07:15,0,146.728
,,,17/08/2014 07:45,0.199,299.703
,,,17/08/2014 08:15,0,173.399
,,,17/08/2014 08:45,0,194.522
,,,17/08/2014 09:15,0,551.329
,,,17/08/2014 09:45,0,348.67
,,,17/08/2014 10:15,0,307.058
,,,17/08/2014 10:45,0,266.352
,,,17/08/2014 11:15,0.199,183.222
,,,17/08/2014 11:45,0,404.642
,,,17/08/2014 12:15,0,224.511
,,,17/08/2014 12:45,0,277.624
,,,17/08/2014 13:15,0,234.318
,,,17/08/2014 13:45,0.199,244.466
,,,17/08/2014 14:15,0,157.124
,,,17/08/2014 14:45,0.796,73.056
,,,17/08/2014 15:15,1.194,65.1006
,,,17/08/2014 15:45,0.796,184.157
,,,17/08/2014 16:15,0,115.104
,,,17/08/2014 16:45,0,246.374
,,,17/08/2014 17:15,0,80.0578
,,,17/08/2014 17:45,1.194,13.7577
,,,17/08/2014 18:15,1.592,8.54959
,,,17/08/2014 18:45,2.388,2.76036
,,,17/08/2014 19:15,1.194,1.47763
,,,17/08/2014 19:45,0.995,0.24476
,,,17/08/2014 20:15,1.393,-0.01508
,,,17/08/2014 20:45,0,-0.31262
,,,17/08/2014 21:15,0,-0.36834
,,,17/08/2014 21:45,0,-0.03475
,,,17/08/2014 22:15,0,0.29594
,,,17/08/2014 22:45,0,0.38038
,,,17/08/2014 23:15,0,0.43611
,,,17/08/2014 23:45,0,0.69891
,,,18/08/2014 00:15,0,0.69752
,,,18/08/2014 00:45,0,0.65683
,,,18/08/2014 01:15,0,0.44112
,,,18/08/2014 01:45,0,0.35654
,,,18/08/2014 02:15,0,0.28258
,,,18/08/2014 02:45,0,0.22364
,,,18/08/2014 03:15,0,0.24027
,,,18/08/2014 03:45,0,0.13449
,,,18/08/2014 04:15,0,0.60551
,,,18/08/2014 04:45,0,4.93391
,,,18/08/2014 05:15,0,31.1779
,,,18/08/2014 05:45,0,54.4894
,,,18/08/2014 06:15,0,51.2237
,,,18/08/2014 06:45,0,112.64
,,,18/08/2014 07:15,0,281.312
,,,18/08/2014 07:45,0,405.398
,,,18/08/2014 08:15,0,328.135
,,,18/08/2014 08:45,0,380.956
,,,18/08/2014 09:15,0,282.002
,,,18/08/2014 09:45,0,515.985
,,,18/08/2014 10:15,0.199,266.363
,,,18/08/2014 10:45,0,701.128
,,,18/08/2014 11:15,0,584.147
,,,18/08/2014 11:45,0,598.648
,,,18/08/2014 12:15,0,466.248
,,,18/08/2014 12:45,0,402.005
,,,18/08/2014 13:15,0,421.704
,,,18/08/2014 13:45,0,330.93
,,,18/08/2014 14:15,0,336.803
,,,18/08/2014 14:45,0,219.603
,,,18/08/2014 15:15,0,215.225
,,,18/08/2014 15:45,0,200.307
,,,18/08/2014 16:15,0,124.107
,,,18/08/2014 16:45,0,39.463
,,,18/08/2014 17:15,0,61.6732
,,,18/08/2014 17:45,0,64.4089
,,,18/08/2014 18:15,0,41.3712
,,,18/08/2014 18:45,0,19.7022
,,,18/08/2014 19:15,0,3.85452
,,,18/08/2014 19:45,0,-0.24922
,,,18/08/2014 20:15,0,-0.8241
,,,18/08/2014 20:45,0,-0.52254
,,,18/08/2014 21:15,0,-0.78789
,,,18/08/2014 21:45,0,-1.07491
,,,18/08/2014 22:15,0,-1.12629
,,,18/08/2014 22:45,0,-1.41793
,,,18/08/2014 23:15,0,-1.51313
,,,18/08/2014 23:45,0,-1.72016
,,,19/08/2014 00:15,0,-1.75793
,,,19/08/2014 00:45,0,-1.9438
,,,19/08/2014 01:15,0,-2.08282
,,,19/08/2014 01:45,0,-1.90149
,,,19/08/2014 02:15,0,-1.25958
,,,19/08/2014 02:45,0,-1.43616
,,,19/08/2014 03:15,0,-0.63158
,,,19/08/2014 03:45,0,-1.19911
,,,19/08/2014 04:15,0,-0.20842
,,,19/08/2014 04:45,0,6.66031
,,,19/08/2014 05:15,0,34.3679
,,,19/08/2014 05:45,0,60.2624
,,,19/08/2014 06:15,0,140.721
,,,19/08/2014 06:45,0,234.138
,,,19/08/2014 07:15,0,287.598
,,,19/08/2014 07:45,0,342.192
,,,19/08/2014 08:15,0,485.381
,,,19/08/2014 08:45,0,353.338
,,,19/08/2014 09:15,0,528.742
,,,19/08/2014 09:45,0,406.403
,,,19/08/2014 10:15,0,189.516
,,,19/08/2014 10:45,0,295.201
,,,19/08/2014 11:15,0,356.422
,,,19/08/2014 11:45,0,542.876
,,,19/08/2014 12:15,0,351.287
,,,19/08/2014 12:45,0,187.902
,,,19/08/2014 13:15,0,168.799
,,,19/08/2014 13:45,0,190.997
,,,19/08/2014 14:15,0.398,341.412
,,,19/08/2014 14:45,0.199,148.159
,,,19/08/2014 15:15,0,326.426
,,,19/08/2014 15:45,0.199,232.849
,,,19/08/2014 16:15,0,193.478
,,,19/08/2014 16:45,0.398,60.0036
,,,19/08/2014 17:15,0,151.599
,,,19/08/2014 17:45,0,72.7557
,,,19/08/2014 18:15,0,58.3538
,,,19/08/2014 18:45,0,20.2564
,,,19/08/2014 19:15,0,7.80553
,,,19/08/2014 19:45,0,-0.81089
,,,19/08/2014 20:15,0,-1.75307
,,,19/08/2014 20:45,0,-1.17162
,,,19/08/2014 21:15,0,-0.26437
,,,19/08/2014 21:45,0,-1.08262
,,,19/08/2014 22:15,0,-1.57962
,,,19/08/2014 22:45,0,-1.83166
,,,19/08/2014 23:15,0,-2.19069
,,,19/08/2014 23:45,0,-2.40691
,,,20/08/2014 00:15,0,-2.29993
,,,20/08/2014 00:45,0,-2.24283
,,,20/08/2014 01:15,0,-2.36354
,,,20/08/2014 01:45,0,-2.28812
,,,20/08/2014 02:15,0,-1.15538
,,,20/08/2014 02:45,0,-0.88831
,,,20/08/2014 03:15,0,-2.46773
,,,20/08/2014 03:45,0,-1.97852
,,,20/08/2014 04:15,0,-0.67647
,,,20/08/2014 04:45,0,8.63574
,,,20/08/2014 05:15,0,40.7937
,,,20/08/2014 05:45,0,72.5675
,,,20/08/2014 06:15,0,131.727
,,,20/08/2014 06:45,0,117.099
,,,20/08/2014 07:15,0,172.229
,,,20/08/2014 07:45,0,367.507
,,,20/08/2014 08:15,0,451.843
,,,20/08/2014 08:45,0,412.646
,,,20/08/2014 09:15,0,351.627
,,,20/08/2014 09:45,0,342.287
,,,20/08/2014 10:15,0,430.049
,,,20/08/2014 10:45,0,294.603
,,,20/08/2014 11:15,0,546.971
,,,20/08/2014 11:45,0,689.677
,,,20/08/2014 12:15,0,590.047
,,,20/08/2014 12:45,0,446.211
,,,20/08/2014 13:15,0,192.057
,,,20/08/2014 13:45,0,150.968
,,,20/08/2014 14:15,0,155.861
,,,20/08/2014 14:45,0,196.302
,,,20/08/2014 15:15,0,151.306
,,,20/08/2014 15:45,0.199,126.479
,,,20/08/2014 16:15,0.199,94.1701
,,,20/08/2014 16:45,0.199,68.7613
,,,20/08/2014 17:15,0,51.2762
,,,20/08/2014 17:45,0,30.5241
,,,20/08/2014 18:15,0,20.3592
,,,20/08/2014 18:45,0,11.6839
,,,20/08/2014 19:15,0.199,2.87909
,,,20/08/2014 19:45,0,-0.48929
,,,20/08/2014 20:15,0.796,-0.24328
,,,20/08/2014 20:45,0.398,-0.28409
,,,20/08/2014 21:15,0.199,-0.27804
,,,20/08/2014 21:45,0,-0.34151
,,,20/08/2014 22:15,0.199,-0.31431
,,,20/08/2014 22:45,0.199,-0.32489
,,,20/08/2014 23:15,0.199,-0.28107
,,,20/08/2014 23:45,0.199,-0.26747
,,,21/08/2014 00:15,0,-0.35657
,,,21/08/2014 00:45,0,-0.45019
,,,21/08/2014 01:15,0,-0.36566
,,,21/08/2014 01:45,0.199,-0.21458
,,,21/08/2014 02:15,0,-0.18436
,,,21/08/2014 02:45,0.199,-0.2448
,,,21/08/2014 03:15,0.199,-0.26898
,,,21/08/2014 03:45,0.199,-0.272
,,,21/08/2014 04:15,0.199,0.04532
,,,21/08/2014 04:45,0.597,2.49913
,,,21/08/2014 05:15,0.597,7.43444
,,,21/08/2014 05:45,0.597,17.1966
,,,21/08/2014 06:15,0.199,18.3683
,,,21/08/2014 06:45,0,56.5128
,,,21/08/2014 07:15,0,98.1442
,,,21/08/2014 07:45,0.199,134.93
,,,21/08/2014 08:15,0.995,125.124
,,,21/08/2014 08:45,0.597,221.839
,,,21/08/2014 09:15,0.398,126.825
,,,21/08/2014 09:45,0.199,414.45
,,,21/08/2014 10:15,0,311.627
,,,21/08/2014 10:45,0.199,569.221
,,,21/08/2014 11:15,0,692.796
,,,21/08/2014 11:45,0,487.163
,,,21/08/2014 12:15,0,735.094
,,,21/08/2014 12:45,0.199,660.445
,,,21/08/2014 13:15,0,318.276
,,,21/08/2014 13:45,0,475.808
,,,21/08/2014 14:15,0,298.523
,,,21/08/2014 14:45,0,266.293
,,,21/08/2014 15:15,0,272.784
,,,21/08/2014 15:45,0,371.444
,,,21/08/2014 16:15,0,243.948
,,,21/08/2014 16:45,0,107.131
,,,21/08/2014 17:15,0,94.5704
,,,21/08/2014 17:45,0,43.7706
,,,21/08/2014 18:15,0,72.8026
,,,21/08/2014 18:45,0,19.4018
,,,21/08/2014 19:15,0,3.6295
,,,21/08/2014 19:45,0,-1.74544
,,,21/08/2014 20:15,0,-2.22084
,,,21/08/2014 20:45,0,-2.27071
,,,21/08/2014 21:15,0,-2.19972
,,,21/08/2014 21:45,0,-2.15587
,,,21/08/2014 22:15,0,-2.20724
,,,21/08/2014 22:45,0,-2.17551
,,,21/08/2014 23:15,0,-2.17572
,,,21/08/2014 23:45,0,-2.24576
,,,22/08/2014 00:15,0,-2.00121
,,,22/08/2014 00:45,0,-1.49349
,,,22/08/2014 01:15,0,-1.77002
,,,22/08/2014 01:45,0,-1.04822
,,,22/08/2014 02:15,0,-1.48897
,,,22/08/2014 02:45,0,-1.78208
,,,22/08/2014 03:15,0,-2.35597
,,,22/08/2014 03:45,0,-2.14774
,,,22/08/2014 04:15,0,-2.01016
,,,22/08/2014 04:45,0,4.4071
,,,22/08/2014 05:15,0,18.8966
,,,22/08/2014 05:45,0,139.67
,,,22/08/2014 06:15,0,174.355
,,,22/08/2014 06:45,0,124.641
,,,22/08/2014 07:15,0,194.178
,,,22/08/2014 07:45,0,309.506
,,,22/08/2014 08:15,0,278.129
,,,22/08/2014 08:45,0,384.99
,,,22/08/2014 09:15,0,486.925
,,,22/08/2014 09:45,0,374.701
,,,22/08/2014 10:15,0,355.882
,,,22/08/2014 10:45,0,288.686
,,,22/08/2014 11:15,0,339.876
,,,22/08/2014 11:45,0,417.926
,,,22/08/2014 12:15,0,249.873
,,,22/08/2014 12:45,0,468.654
,,,22/08/2014 13:15,0,374.431
,,,22/08/2014 13:45,2.786,69.4298
,,,22/08/2014 14:15,0.199,136.003
,,,22/08/2014 14:45,0,173.105
,,,22/08/2014 15:15,0,339.708
,,,22/08/2014 15:45,0,439.383
,,,22/08/2014 16:15,0,130.3
,,,22/08/2014 16:45,0,157.254
,,,22/08/2014 17:15,0,85.285
,,,22/08/2014 17:45,0.199,46.7597
,,,22/08/2014 18:15,0,56.6662
,,,22/08/2014 18:45,0.199,18.9853
,,,22/08/2014 19:15,0,1.99902
,,,22/08/2014 19:45,0,-1.46177
,,,22/08/2014 20:15,0,-1.59767
,,,22/08/2014 20:45,0,-1.63976
,,,22/08/2014 21:15,0,-1.50104
,,,22/08/2014 21:45,0,-1.52521
,,,22/08/2014 22:15,0,-1.60833
,,,22/08/2014 22:45,0,-1.41038
,,,22/08/2014 23:15,0,-0.86975
,,,22/08/2014 23:45,0,-0.73591
,,,23/08/2014 00:15,0,-0.61804
,,,23/08/2014 00:45,0,-0.47902
,,,23/08/2014 01:15,0,-0.83854
,,,23/08/2014 01:45,0,-0.86117
,,,23/08/2014 02:15,0,-0.91845
,,,03/09/2014 03:45,0,-0.52687
,,,03/09/2014 04:15,0,-0.27652
,,,03/09/2014 04:45,0,-0.2342
,,,03/09/2014 05:15,0,1.77341
,,,03/09/2014 05:45,0,15.0755
,,,03/09/2014 06:15,0,41.9329
,,,03/09/2014 06:45,0,66.3939
,,,03/09/2014 07:15,0,92.5069
,,,03/09/2014 07:45,0,162.89
,,,03/09/2014 08:15,0,203.406
,,,03/09/2014 08:45,0,310.658
,,,03/09/2014 09:15,0,447.092
,,,03/09/2014 09:45,0,528.205
,,,03/09/2014 10:15,0,442.182
,,,03/09/2014 10:45,0,271.284
,,,03/09/2014 11:15,0,439.183
,,,03/09/2014 11:45,0,541.031
,,,03/09/2014 12:15,0,368.923
,,,03/09/2014 12:45,0,227.089
,,,03/09/2014 13:15,0,261.866
,,,03/09/2014 13:45,0,141.966
,,,03/09/2014 14:15,0,133.156
,,,03/09/2014 14:45,0,178.073
,,,03/09/2014 15:15,0,140.749
,,,03/09/2014 15:45,0,122.882
,,,03/09/2014 16:15,0,120.459
,,,03/09/2014 16:45,0,84.9138
,,,03/09/2014 17:15,0,62.9323
,,,03/09/2014 17:45,0,37.9273
,,,03/09/2014 18:15,0,16.1679
,,,03/09/2014 18:45,0,3.15474
,,,03/09/2014 19:15,0,-0.2551
,,,03/09/2014 19:45,0,-0.69262
,,,03/09/2014 20:15,0,-0.70472
,,,03/09/2014 20:45,0,-0.64582
,,,03/09/2014 21:15,0,-0.55077
,,,03/09/2014 21:45,0,-0.66241
,,,03/09/2014 22:15,0,-0.72433
,,,03/09/2014 22:45,0,-0.7606
,,,03/09/2014 23:15,0,-0.72736
,,,03/09/2014 23:45,0,-0.71074
,,,04/09/2014 00:15,0,-0.71829
,,,04/09/2014 00:45,0,-0.66543
,,,04/09/2014 01:15,0,-0.6126
,,,04/09/2014 01:45,0,-0.58089
,,,04/09/2014 02:15,0,-0.56878
,,,04/09/2014 02:45,0,-0.53417
,,,04/09/2014 03:15,0,-0.52809
,,,04/09/2014 03:45,0,-0.60653
,,,04/09/2014 04:15,0,-0.48292
,,,04/09/2014 04:45,0,-0.27501
,,,04/09/2014 05:15,0,1.44274
,,,04/09/2014 05:45,0,6.62078
,,,04/09/2014 06:15,0,25.5795
,,,04/09/2014 06:45,0,50.2033
,,,04/09/2014 07:15,0,165.377
,,,04/09/2014 07:45,0,120.098
,,,04/09/2014 08:15,0,95.6126
,,,04/09/2014 08:45,0,77.9
,,,04/09/2014 09:15,0,165.181
,,,04/09/2014 09:45,0,276.433
,,,04/09/2014 10:15,0,257.104
,,,04/09/2014 10:45,0,237.399
,,,04/09/2014 11:15,0,181.012
,,,04/09/2014 11:45,0,74.1981
,,,04/09/2014 12:15,0,93.7106
,,,04/09/2014 12:45,0,85.184
,,,04/09/2014 13:15,0,159.663
,,,04/09/2014 13:45,0,65.5184
,,,04/09/2014 14:15,0,153.781
,,,04/09/2014 14:45,0,321.021
,,,04/09/2014 15:15,0,304.911
,,,04/09/2014 15:45,0,258.003
,,,04/09/2014 16:15,0,91.6467
,,,04/09/2014 16:45,0,42.9343
,,,04/09/2014 17:15,0,143.921
,,,04/09/2014 17:45,0,24.0643
,,,04/09/2014 18:15,0,6.68467
,,,04/09/2014 18:45,0,0.62019
,,,04/09/2014 19:15,0,-0.60067
,,,04/09/2014 19:45,0,-0.78176
,,,04/09/2014 20:15,0,-0.78478
,,,04/09/2014 20:45,0,-0.89931
,,,04/09/2014 21:15,0,-1.39999
,,,04/09/2014 21:45,0,-1.26424
,,,04/09/2014 22:15,0,-0.80291
,,,04/09/2014 22:45,0,-0.80442
,,,04/09/2014 23:15,0,-0.815
,,,04/09/2014 23:45,0,-0.81047
,,,05/09/2014 00:15,0,-0.7727
,,,05/09/2014 00:45,0,-0.64579
,,,05/09/2014 01:15,0,-0.37743
,,,05/09/2014 01:45,0,-0.2991
,,,05/09/2014 02:15,0,-0.27351
,,,05/09/2014 02:45,0,-0.272
,,,05/09/2014 03:15,0,-0.32772
,,,05/09/2014 03:45,0,-0.32471
,,,05/09/2014 04:15,0,-0.30061
,,,05/09/2014 04:45,0,-0.28254
,,,05/09/2014 05:15,0,1.03366
