Date/Time,  precip,  mean_Rn/Rs,Plot
23/07/2014 18:45,0,159.812,treatment
23/07/2014 19:15,0,93.5692,treatment
23/07/2014 19:45,0,36.4843,treatment
23/07/2014 20:15,0,10.706,treatment
23/07/2014 20:45,0,-0.10853,treatment
23/07/2014 21:15,0,-1.82022,treatment
23/07/2014 21:45,0,-1.99522,treatment
23/07/2014 22:15,0,-1.96814,treatment
23/07/2014 22:45,0,-1.89602,treatment
23/07/2014 23:15,0,-1.89617,treatment
23/07/2014 23:45,0,-1.69548,treatment
24/07/2014 00:15,0,-1.60801,treatment
24/07/2014 00:45,0,-1.56577,treatment
24/07/2014 01:15,0,-1.50856,treatment
24/07/2014 01:45,0,-1.6275,treatment
24/07/2014 02:15,0,-1.66375,treatment
24/07/2014 02:45,0,-1.61398,treatment
24/07/2014 03:15,0,-1.36557,treatment
24/07/2014 03:45,0,1.19509,treatment
24/07/2014 04:15,0,11.7378,treatment
24/07/2014 04:45,0,27.9131,treatment
24/07/2014 05:15,0,137.957,treatment
24/07/2014 05:45,0,144.676,treatment
24/07/2014 06:15,0,178.017,treatment
24/07/2014 06:45,0,285.674,treatment
24/07/2014 07:15,0,366.947,treatment
24/07/2014 07:45,0,435.474,treatment
24/07/2014 08:15,0,499.77,treatment
24/07/2014 08:45,0,560.917,treatment
24/07/2014 09:15,0,619.047,treatment
24/07/2014 09:45,0,667.016,treatment
24/07/2014 10:15,0,708.655,treatment
24/07/2014 10:45,0,742.873,treatment
24/07/2014 11:15,0,765.991,treatment
24/07/2014 11:45,0,779.703,treatment
24/07/2014 12:15,0,786.658,treatment
24/07/2014 12:45,0,782.226,treatment
24/07/2014 13:15,0,767.336,treatment
24/07/2014 13:45,0,743.607,treatment
24/07/2014 14:15,0,700.567,treatment
24/07/2014 14:45,0,667.163,treatment
24/07/2014 15:15,0,618.194,treatment
24/07/2014 15:45,0,564.584,treatment
24/07/2014 16:15,0,507.112,treatment
24/07/2014 16:45,0,434.772,treatment
24/07/2014 17:15,0,365.356,treatment
24/07/2014 17:45,0,302.698,treatment
24/07/2014 18:15,0,235.197,treatment
24/07/2014 18:45,0,167.603,treatment
24/07/2014 19:15,0,97.9839,treatment
24/07/2014 19:45,0,34.3417,treatment
24/07/2014 20:15,0,8.82512,treatment
24/07/2014 20:45,0,-0.77499,treatment
24/07/2014 21:15,0,-2.63117,treatment
24/07/2014 21:45,0,-2.59957,treatment
24/07/2014 22:15,0,-2.63279,treatment
24/07/2014 22:45,0,-2.39177,treatment
24/07/2014 23:15,0,-2.40252,treatment
24/07/2014 23:45,0,-2.59268,treatment
25/07/2014 00:15,0,-2.52654,treatment
25/07/2014 00:45,0,-2.33814,treatment
25/07/2014 01:15,0,-2.23087,treatment
25/07/2014 01:45,0,-2.18111,treatment
25/07/2014 02:15,0,-2.12834,treatment
25/07/2014 02:45,0,-1.88867,treatment
25/07/2014 03:15,0,-1.74372,treatment
25/07/2014 03:45,0,0.02866,treatment
25/07/2014 04:15,0,8.21702,treatment
25/07/2014 04:45,0,23.2585,treatment
25/07/2014 05:15,0,136.039,treatment
25/07/2014 05:45,0,152.663,treatment
25/07/2014 06:15,0,180.705,treatment
25/07/2014 06:45,0,278.049,treatment
25/07/2014 07:15,0,357.313,treatment
25/07/2014 07:45,0,427.836,treatment
25/07/2014 08:15,0,495.083,treatment
25/07/2014 08:45,0,560.186,treatment
25/07/2014 09:15,0,608.222,treatment
25/07/2014 09:45,0,659.286,treatment
25/07/2014 10:15,0,731.207,treatment
25/07/2014 10:45,0,803.364,treatment
25/07/2014 11:15,0,818.911,treatment
25/07/2014 11:45,0,840.283,treatment
25/07/2014 12:15,0,816.481,treatment
25/07/2014 12:45,0,795.655,treatment
25/07/2014 13:15,0,791.056,treatment
25/07/2014 13:45,0,765.511,treatment
25/07/2014 14:15,0,689.261,treatment
25/07/2014 14:45,0,662.358,treatment
25/07/2014 15:15,0,610.892,treatment
25/07/2014 15:45,0,589.492,treatment
25/07/2014 16:15,0,505.156,treatment
25/07/2014 16:45,0,434.052,treatment
25/07/2014 17:15,0,357.034,treatment
25/07/2014 17:45,0,295.121,treatment
25/07/2014 18:15,0,227.211,treatment
25/07/2014 18:45,0,155.902,treatment
25/07/2014 19:15,0,87.8203,treatment
25/07/2014 19:45,0,29.6888,treatment
25/07/2014 20:15,0,5.33751,treatment
25/07/2014 20:45,0,-1.44601,treatment
25/07/2014 21:15,0,-3.31271,treatment
25/07/2014 21:45,0,-2.97834,treatment
25/07/2014 22:15,0,-2.74735,treatment
25/07/2014 22:45,0,-2.5981,treatment
25/07/2014 23:15,0,-2.37803,treatment
25/07/2014 23:45,0,-2.76269,treatment
26/07/2014 00:15,0,-2.66821,treatment
26/07/2014 00:45,0,-2.5189,treatment
26/07/2014 01:15,0,-2.24144,treatment
26/07/2014 01:45,0,-2.22031,treatment
26/07/2014 02:15,0,-2.04545,treatment
26/07/2014 02:45,0,-1.74526,treatment
26/07/2014 03:15,0,-1.53571,treatment
26/07/2014 03:45,0,0.94741,treatment
26/07/2014 04:15,0,14.8544,treatment
26/07/2014 04:45,0,50.8523,treatment
26/07/2014 05:15,0,75.4419,treatment
26/07/2014 05:45,0,55.4889,treatment
26/07/2014 06:15,0,24.4281,treatment
26/07/2014 06:45,0,83.5946,treatment
26/07/2014 07:15,0,120.203,treatment
26/07/2014 07:45,0,428.166,treatment
26/07/2014 08:15,0,376.072,treatment
26/07/2014 08:45,0,329.779,treatment
26/07/2014 09:15,0,605.055,treatment
26/07/2014 09:45,0,641.474,treatment
26/07/2014 10:15,0,510.087,treatment
26/07/2014 10:45,0,461.574,treatment
26/07/2014 11:15,0,458.651,treatment
26/07/2014 11:45,0,546.61,treatment
26/07/2014 12:15,0,368.633,treatment
26/07/2014 12:45,0,366.431,treatment
26/07/2014 13:15,0,375.492,treatment
26/07/2014 13:45,0,238.328,treatment
26/07/2014 14:15,0,209.242,treatment
26/07/2014 14:45,0.199,104.334,treatment
26/07/2014 15:15,0.398,106.324,treatment
26/07/2014 15:45,0,52.3968,treatment
26/07/2014 16:15,0,47.8416,treatment
26/07/2014 16:45,0,50.3554,treatment
26/07/2014 17:15,3.781,17.1769,treatment
26/07/2014 17:45,0.597,24.1616,treatment
26/07/2014 18:15,0.796,29.8245,treatment
26/07/2014 18:45,0.199,25.7842,treatment
26/07/2014 19:15,0.199,15.9813,treatment
26/07/2014 19:45,0,9.17142,treatment
26/07/2014 20:15,0.199,3.84134,treatment
26/07/2014 20:45,0.199,0.38604,treatment
26/07/2014 21:15,0.199,-0.21439,treatment
26/07/2014 21:45,0,-0.22184,treatment
26/07/2014 22:15,0,0.00449,treatment
26/07/2014 22:45,0,-0.28073,treatment
26/07/2014 23:15,0,-0.91892,treatment
26/07/2014 23:45,0,-0.84659,treatment
27/07/2014 00:15,0,-0.90383,treatment
27/07/2014 00:45,0,-1.07411,treatment
27/07/2014 01:15,0,-1.09974,treatment
27/07/2014 01:45,0,-1.25678,treatment
27/07/2014 02:15,0,-1.24013,treatment
27/07/2014 02:45,0,-1.09869,treatment
27/07/2014 03:15,0,-0.62026,treatment
27/07/2014 03:45,0,0.12668,treatment
27/07/2014 04:15,0,1.92726,treatment
27/07/2014 04:45,0,12.4948,treatment
27/07/2014 05:15,0,26.7231,treatment
27/07/2014 05:45,0,48.2722,treatment
27/07/2014 06:15,0,114.287,treatment
27/07/2014 06:45,0,129.923,treatment
27/07/2014 07:15,0,284.508,treatment
27/07/2014 07:45,0,196.374,treatment
27/07/2014 08:15,0,212.085,treatment
27/07/2014 08:45,0,495.039,treatment
27/07/2014 09:15,0,377.537,treatment
27/07/2014 09:45,0,399.812,treatment
27/07/2014 10:15,0,457.213,treatment
27/07/2014 10:45,0,534.753,treatment
27/07/2014 11:15,0,492.388,treatment
27/07/2014 11:45,0,665.696,treatment
27/07/2014 12:15,0.398,260.355,treatment
27/07/2014 12:45,0.199,616.407,treatment
27/07/2014 13:15,0,601.538,treatment
27/07/2014 13:45,0,216.476,treatment
27/07/2014 14:15,0,216.392,treatment
27/07/2014 14:45,0,367.028,treatment
27/07/2014 15:15,0,526.041,treatment
27/07/2014 15:45,0,300.416,treatment
27/07/2014 16:15,0,369.706,treatment
27/07/2014 16:45,0,408.982,treatment
27/07/2014 17:15,0,425.761,treatment
27/07/2014 17:45,0.199,89.786,treatment
27/07/2014 18:15,0,103.624,treatment
27/07/2014 18:45,0,65.8415,treatment
27/07/2014 19:15,0,45.0888,treatment
27/07/2014 19:45,0,14.6294,treatment
27/07/2014 20:15,0,7.11354,treatment
27/07/2014 20:45,0,-0.67739,treatment
27/07/2014 21:15,0,-1.70308,treatment
27/07/2014 21:45,0,-1.62639,treatment
27/07/2014 22:15,0,-1.63753,treatment
27/07/2014 22:45,0,-1.64203,treatment
27/07/2014 23:15,0,-1.7114,treatment
27/07/2014 23:45,0,-1.71594,treatment
28/07/2014 00:15,0,-1.75675,treatment
28/07/2014 00:45,0,-1.65561,treatment
28/07/2014 01:15,0,-1.66771,treatment
28/07/2014 01:45,0,-1.64809,treatment
28/07/2014 02:15,0,-1.61791,treatment
28/07/2014 02:45,0,-1.63903,treatment
28/07/2014 03:15,0,-1.48951,treatment
28/07/2014 03:45,0,0.6671,treatment
28/07/2014 04:15,0,8.50941,treatment
28/07/2014 04:45,0,23.0466,treatment
28/07/2014 05:15,0,86.2896,treatment
28/07/2014 05:45,0,153.877,treatment
28/07/2014 06:15,0,221.602,treatment
28/07/2014 06:45,0,293.644,treatment
28/07/2014 07:15,0,363.807,treatment
28/07/2014 07:45,0,419.354,treatment
28/07/2014 08:15,0,515.024,treatment
28/07/2014 08:45,0,483.346,treatment
28/07/2014 09:15,0,234.457,treatment
28/07/2014 09:45,0,131.063,treatment
28/07/2014 10:15,0,174.194,treatment
28/07/2014 10:45,0,659.029,treatment
28/07/2014 11:15,0,566.931,treatment
28/07/2014 11:45,0,373.807,treatment
28/07/2014 12:15,0,197.539,treatment
28/07/2014 12:45,0,576.784,treatment
28/07/2014 13:15,0,555.707,treatment
28/07/2014 13:45,0,222.616,treatment
28/07/2014 14:15,0,164.886,treatment
28/07/2014 14:45,0,384,treatment
28/07/2014 15:15,0,258.576,treatment
28/07/2014 15:45,0,95.3164,treatment
28/07/2014 16:15,0,45.3757,treatment
28/07/2014 16:45,0,124.581,treatment
28/07/2014 17:15,0,209.053,treatment
28/07/2014 17:45,0,214.131,treatment
28/07/2014 18:15,0,107.187,treatment
28/07/2014 18:45,0,74.9063,treatment
28/07/2014 19:15,0,51.8783,treatment
28/07/2014 19:45,0,30.2508,treatment
28/07/2014 20:15,0,6.38072,treatment
28/07/2014 20:45,0,-1.5779,treatment
28/07/2014 21:15,0,-2.72106,treatment
28/07/2014 21:45,0,-2.42093,treatment
28/07/2014 22:15,0,-1.81322,treatment
28/07/2014 22:45,0,-2.5659,treatment
28/07/2014 23:15,0,-1.75129,treatment
28/07/2014 23:45,0,-1.62468,treatment
29/07/2014 00:15,0,-1.78443,treatment
29/07/2014 00:45,0,-1.8602,treatment
29/07/2014 01:15,0,-1.81808,treatment
29/07/2014 01:45,0,-1.42129,treatment
29/07/2014 02:15,0,-1.00648,treatment
29/07/2014 02:45,0,-0.82557,treatment
29/07/2014 03:15,0,-0.71694,treatment
29/07/2014 03:45,0,0.07537,treatment
29/07/2014 04:15,0,3.46511,treatment
29/07/2014 04:45,0,15.5478,treatment
29/07/2014 05:15,0,38.4786,treatment
29/07/2014 05:45,0,75.0085,treatment
29/07/2014 06:15,0,100.889,treatment
29/07/2014 06:45,0,170.283,treatment
29/07/2014 07:15,0,254.757,treatment
29/07/2014 07:45,0,356.915,treatment
29/07/2014 08:15,0,290.853,treatment
29/07/2014 08:45,0,610.018,treatment
29/07/2014 09:15,0.199,385.649,treatment
29/07/2014 09:45,0,362.695,treatment
29/07/2014 10:15,0,742.271,treatment
29/07/2014 10:45,0,408.489,treatment
29/07/2014 11:15,0,525.698,treatment
29/07/2014 11:45,0,664.219,treatment
29/07/2014 12:15,0,851.785,treatment
29/07/2014 12:45,0,345.655,treatment
29/07/2014 13:15,0,449.176,treatment
29/07/2014 13:45,0,200.083,treatment
29/07/2014 14:45,0,524.548,treatment
29/07/2014 15:15,0,448.888,treatment
29/07/2014 15:45,0,288.033,treatment
29/07/2014 16:15,0,264.403,treatment
29/07/2014 16:45,0,167.334,treatment
29/07/2014 17:15,0,142.037,treatment
29/07/2014 17:45,0,125.82,treatment
29/07/2014 18:15,0,68.6632,treatment
29/07/2014 18:45,0,51.459,treatment
29/07/2014 19:15,0,46.5191,treatment
29/07/2014 19:45,0,19.2707,treatment
29/07/2014 20:15,0,3.21372,treatment
29/07/2014 20:45,0,-0.57353,treatment
29/07/2014 21:15,0,-1.56946,treatment
29/07/2014 21:45,0,-1.18909,treatment
29/07/2014 22:15,0,-1.20122,treatment
29/07/2014 22:45,0,-1.32636,treatment
29/07/2014 23:15,0,-2.17299,treatment
29/07/2014 23:45,0,-2.09751,treatment
30/07/2014 00:15,0,-1.99343,treatment
30/07/2014 00:45,0,-0.94176,treatment
30/07/2014 01:15,0,-1.06552,treatment
30/07/2014 01:45,0,-1.59818,treatment
30/07/2014 02:15,0,-1.40793,treatment
30/07/2014 02:45,0,-0.60228,treatment
30/07/2014 03:15,0,-1.19677,treatment
30/07/2014 03:45,0,-0.39098,treatment
30/07/2014 04:15,0,1.93484,treatment
30/07/2014 04:45,0,19.1807,treatment
30/07/2014 05:15,0,43.8609,treatment
30/07/2014 05:45,0,116.727,treatment
30/07/2014 06:15,0,211.058,treatment
30/07/2014 06:45,0,261.068,treatment
30/07/2014 07:15,0,364.377,treatment
30/07/2014 07:45,0,353.982,treatment
30/07/2014 08:15,0,249.811,treatment
30/07/2014 08:45,0,535.959,treatment
30/07/2014 09:15,0,462.629,treatment
30/07/2014 09:45,0,334.516,treatment
30/07/2014 10:15,0,343.702,treatment
30/07/2014 10:45,0,385.384,treatment
30/07/2014 11:15,0,388.786,treatment
30/07/2014 11:45,0,293.281,treatment
30/07/2014 12:15,0,689.943,treatment
30/07/2014 12:45,0,444.612,treatment
30/07/2014 13:15,0,270.266,treatment
30/07/2014 13:45,0,511.581,treatment
30/07/2014 14:15,0,339.555,treatment
30/07/2014 14:45,0,277.359,treatment
30/07/2014 15:15,0,479.434,treatment
30/07/2014 15:45,0,303.601,treatment
30/07/2014 16:15,0,215.024,treatment
30/07/2014 16:45,0,232.263,treatment
30/07/2014 17:15,0,351.771,treatment
30/07/2014 17:45,0,338.469,treatment
30/07/2014 18:15,0,211.862,treatment
30/07/2014 18:45,0,122.894,treatment
30/07/2014 19:15,0,25.0743,treatment
30/07/2014 19:45,0,23.7337,treatment
30/07/2014 20:15,0,4.76448,treatment
30/07/2014 20:45,0,-1.87045,treatment
30/07/2014 21:15,0,-2.57859,treatment
30/07/2014 21:45,0,-2.62095,treatment
30/07/2014 22:15,0,-2.38862,treatment
30/07/2014 22:45,0,-2.14884,treatment
30/07/2014 23:15,0,-1.32801,treatment
30/07/2014 23:45,0,-1.23146,treatment
31/07/2014 00:15,0,-1.94533,treatment
31/07/2014 00:45,0,-1.09109,treatment
31/07/2014 01:15,0,-0.57813,treatment
31/07/2014 01:45,0,-1.75381,treatment
31/07/2014 02:15,0,-2.67922,treatment
31/07/2014 02:45,0,-1.88497,treatment
31/07/2014 03:15,0,-1.60574,treatment
31/07/2014 03:45,0,-0.70783,treatment
31/07/2014 04:15,0,2.16725,treatment
31/07/2014 04:45,0,7.84643,treatment
31/07/2014 05:15,0,37.2255,treatment
31/07/2014 05:45,0,85.3643,treatment
31/07/2014 06:15,0,156.284,treatment
31/07/2014 06:45,0,181.084,treatment
31/07/2014 07:15,0,323.602,treatment
31/07/2014 07:45,0,405.092,treatment
31/07/2014 08:15,0,349.629,treatment
31/07/2014 08:45,0,256.247,treatment
31/07/2014 09:15,0,323.104,treatment
31/07/2014 09:45,0,400.709,treatment
31/07/2014 10:15,0,518.64,treatment
31/07/2014 10:45,0,634.537,treatment
31/07/2014 11:15,0,683.399,treatment
31/07/2014 11:45,0,494.247,treatment
31/07/2014 12:15,0,479.91,treatment
31/07/2014 12:45,0,431.45,treatment
31/07/2014 13:15,0,320.516,treatment
31/07/2014 13:45,0,276.846,treatment
31/07/2014 14:15,0,469.807,treatment
31/07/2014 14:45,0,306.356,treatment
31/07/2014 15:15,0,349.128,treatment
31/07/2014 15:45,0,204.574,treatment
31/07/2014 16:15,0.199,283.861,treatment
31/07/2014 16:45,0,207.205,treatment
31/07/2014 17:15,0,186.667,treatment
31/07/2014 17:45,0,207.337,treatment
31/07/2014 18:15,0,241.49,treatment
31/07/2014 18:45,0,80.5694,treatment
31/07/2014 19:15,0,37.5566,treatment
31/07/2014 19:45,0,22.7676,treatment
31/07/2014 20:15,0,4.15195,treatment
31/07/2014 20:45,0,-1.89921,treatment
31/07/2014 21:15,0,-2.11067,treatment
31/07/2014 21:45,0,-2.02796,treatment
31/07/2014 22:15,0,-1.83957,treatment
31/07/2014 22:45,0,-1.48644,treatment
31/07/2014 23:15,0,-1.49702,treatment
31/07/2014 23:45,0,-1.36707,treatment
01/08/2014 00:15,0,-1.00963,treatment
01/08/2014 00:45,0,-0.84369,treatment
01/08/2014 01:15,0,-0.91767,treatment
01/08/2014 01:45,0,-0.98548,treatment
01/08/2014 02:15,0,-1.54391,treatment
01/08/2014 02:45,0,-0.99295,treatment
01/08/2014 03:15,0,-0.30516,treatment
01/08/2014 03:45,0,0.07238,treatment
01/08/2014 04:15,0,2.29842,treatment
01/08/2014 04:45,0,5.95681,treatment
01/08/2014 05:15,0.199,20.3356,treatment
01/08/2014 05:45,0.199,45.0866,treatment
01/08/2014 06:15,0,119.918,treatment
01/08/2014 06:45,0,142.913,treatment
01/08/2014 07:15,0,127.612,treatment
01/08/2014 07:45,0,130.268,treatment
01/08/2014 08:15,0,176.117,treatment
01/08/2014 08:45,0,164.046,treatment
01/08/2014 09:15,0,165.096,treatment
01/08/2014 09:45,0,376.312,treatment
01/08/2014 10:15,0,561.828,treatment
01/08/2014 10:45,0,643.935,treatment
01/08/2014 11:15,0,223.989,treatment
01/08/2014 11:45,0,496.963,treatment
01/08/2014 12:15,0,605.621,treatment
01/08/2014 12:45,0,232.421,treatment
01/08/2014 13:15,0,320.292,treatment
01/08/2014 13:45,0,120.738,treatment
01/08/2014 14:15,0,363.116,treatment
01/08/2014 14:45,0,382.579,treatment
01/08/2014 15:15,0,165.833,treatment
01/08/2014 15:45,0.597,157.664,treatment
01/08/2014 16:15,0.199,462.679,treatment
01/08/2014 16:45,0,516.158,treatment
01/08/2014 17:15,0,373.772,treatment
01/08/2014 17:45,0,279.4,treatment
01/08/2014 18:15,0,138.682,treatment
01/08/2014 18:45,0,52.6027,treatment
01/08/2014 19:15,0,40.4211,treatment
01/08/2014 19:45,0,23.9968,treatment
01/08/2014 20:15,0,3.42958,treatment
01/08/2014 20:45,0,-0.80878,treatment
01/08/2014 21:15,0,-0.83608,treatment
01/08/2014 21:45,0,-0.815,treatment
01/08/2014 22:15,0,-0.76968,treatment
01/08/2014 22:45,0,-1.05783,treatment
01/08/2014 23:15,0,-1.50299,treatment
01/08/2014 23:45,0,-1.98454,treatment
02/08/2014 00:15,0,-1.75527,treatment
02/08/2014 00:45,0,-1.69493,treatment
02/08/2014 01:15,0,-1.71149,treatment
02/08/2014 01:45,0,-1.63,treatment
02/08/2014 02:15,0,-1.49098,treatment
02/08/2014 02:45,0,-1.30529,treatment
02/08/2014 03:15,0,-0.978,treatment
02/08/2014 03:45,0,-0.54944,treatment
02/08/2014 04:15,0,3.87387,treatment
02/08/2014 04:45,0,22.3492,treatment
02/08/2014 05:15,0,56.7864,treatment
02/08/2014 05:45,0,78.5974,treatment
02/08/2014 06:15,0,96.3489,treatment
02/08/2014 06:45,0,154.68,treatment
02/08/2014 07:15,0,329.95,treatment
02/08/2014 07:45,0,317.073,treatment
02/08/2014 08:15,0,290.118,treatment
02/08/2014 08:45,0,197.121,treatment
02/08/2014 09:15,0,160.119,treatment
02/08/2014 09:45,0,170.484,treatment
02/08/2014 10:15,0,72.5935,treatment
02/08/2014 10:45,0.199,85.5529,treatment
02/08/2014 11:15,0.199,246.041,treatment
02/08/2014 11:45,0.199,176.377,treatment
02/08/2014 12:15,0.199,171.388,treatment
02/08/2014 12:45,0.199,168.658,treatment
02/08/2014 13:15,1.592,173.744,treatment
02/08/2014 13:45,0.796,123.063,treatment
02/08/2014 14:15,0.199,82.8242,treatment
02/08/2014 14:45,0.398,66.8532,treatment
02/08/2014 15:15,0.199,66.5074,treatment
02/08/2014 15:45,0.398,45.6277,treatment
02/08/2014 16:15,1.791,40.2102,treatment
02/08/2014 16:45,0.796,18.7232,treatment
02/08/2014 17:15,0,19.8924,treatment
02/08/2014 17:45,0.199,15.1543,treatment
02/08/2014 18:15,0.398,23.1714,treatment
02/08/2014 18:45,0.796,7.81457,treatment
02/08/2014 19:15,0.995,4.59616,treatment
02/08/2014 19:45,2.985,2.13666,treatment
02/08/2014 20:15,1.393,0.93548,treatment
02/08/2014 20:45,2.388,0.85864,treatment
02/08/2014 21:15,1.393,0.06341,treatment
02/08/2014 21:45,1.592,-0.10276,treatment
02/08/2014 22:15,0,0.1768,treatment
02/08/2014 22:45,0.199,0.16168,treatment
02/08/2014 23:15,0.199,0.09519,treatment
02/08/2014 23:45,2.587,0.14507,treatment
03/08/2014 00:15,0,0.24781,treatment
03/08/2014 00:45,0,0.18734,treatment
03/08/2014 01:15,0,0.09217,treatment
03/08/2014 01:45,0,-0.068,treatment
03/08/2014 02:15,0,-0.12089,treatment
03/08/2014 02:45,0,0.03929,treatment
03/08/2014 03:15,0.199,0.05138,treatment
03/08/2014 03:45,0,0.12083,treatment
03/08/2014 04:15,0,2.12133,treatment
03/08/2014 04:45,0,11.0423,treatment
03/08/2014 05:15,0,30.8676,treatment
03/08/2014 05:45,0,62.8264,treatment
03/08/2014 06:15,0,50.4607,treatment
03/08/2014 06:45,0,94.3409,treatment
03/08/2014 07:15,0,161.474,treatment
03/08/2014 07:45,0,178.625,treatment
03/08/2014 08:15,0,393.015,treatment
03/08/2014 08:45,0,515.68,treatment
03/08/2014 09:15,0,519.194,treatment
03/08/2014 09:45,0,473.188,treatment
03/08/2014 10:15,0,418.047,treatment
03/08/2014 10:45,0,396.807,treatment
03/08/2014 11:15,0,660.277,treatment
03/08/2014 11:45,0,504.993,treatment
03/08/2014 12:15,0.199,222.541,treatment
03/08/2014 12:45,0.597,226.577,treatment
03/08/2014 13:15,0.597,238.066,treatment
03/08/2014 13:45,1.592,455.058,treatment
03/08/2014 14:15,0.199,322.926,treatment
03/08/2014 14:45,0,408.563,treatment
03/08/2014 15:15,0,527.145,treatment
03/08/2014 15:45,0,73.8623,treatment
03/08/2014 16:15,0,162.371,treatment
03/08/2014 16:45,0,269.69,treatment
03/08/2014 17:15,0,170.271,treatment
03/08/2014 17:45,0,175.132,treatment
03/08/2014 18:15,0,80.4253,treatment
03/08/2014 18:45,0,28.1848,treatment
03/08/2014 19:15,0,16.2851,treatment
03/08/2014 19:45,0,10.288,treatment
03/08/2014 20:15,0,1.81826,treatment
03/08/2014 20:45,0,-0.63681,treatment
03/08/2014 21:15,0,-0.72591,treatment
03/08/2014 21:45,0,-0.73508,treatment
03/08/2014 22:15,0,-0.95372,treatment
03/08/2014 22:45,0,-0.80445,treatment
03/08/2014 23:15,0,-0.75159,treatment
03/08/2014 23:45,0,-0.7637,treatment
04/08/2014 00:15,0,-0.83311,treatment
04/08/2014 00:45,0,-0.9554,treatment
04/08/2014 01:15,0,-0.62927,treatment
04/08/2014 01:45,0,-1.11367,treatment
04/08/2014 02:15,0,-1.05796,treatment
04/08/2014 02:45,0,-0.63096,treatment
04/08/2014 03:15,0,-0.89353,treatment
04/08/2014 03:45,0,-0.54641,treatment
04/08/2014 04:15,0,1.45945,treatment
04/08/2014 04:45,0,17.2081,treatment
04/08/2014 05:15,0,33.6167,treatment
04/08/2014 05:45,0,96.3878,treatment
04/08/2014 06:15,0,133.836,treatment
04/08/2014 06:45,0,140.714,treatment
04/08/2014 07:15,0,130.552,treatment
04/08/2014 07:45,0,151.019,treatment
04/08/2014 08:15,0,200.325,treatment
04/08/2014 08:45,0,281.456,treatment
04/08/2014 09:15,0,675.109,treatment
04/08/2014 09:45,0,496.251,treatment
04/08/2014 10:15,0,695.689,treatment
04/08/2014 10:45,0,798.496,treatment
04/08/2014 11:15,0,624.168,treatment
04/08/2014 11:45,0,571.929,treatment
04/08/2014 12:15,0,547.518,treatment
04/08/2014 12:45,0,396.892,treatment
04/08/2014 13:15,0,222.668,treatment
04/08/2014 13:45,0,231.392,treatment
04/08/2014 14:15,0,157.083,treatment
04/08/2014 14:45,0,217.133,treatment
04/08/2014 15:15,0,362.295,treatment
04/08/2014 15:45,0,301.999,treatment
04/08/2014 16:15,0,294.908,treatment
04/08/2014 16:45,0,437.234,treatment
04/08/2014 17:15,0,346.211,treatment
04/08/2014 17:45,0,263.957,treatment
04/08/2014 18:15,0,213.847,treatment
04/08/2014 18:45,0,134.038,treatment
04/08/2014 19:15,0,42.4633,treatment
04/08/2014 19:45,0,16.5143,treatment
04/08/2014 20:15,0,0.26563,treatment
04/08/2014 20:45,0,-2.61726,treatment
04/08/2014 21:15,0,-2.67922,treatment
04/08/2014 21:45,0,-2.56589,treatment
04/08/2014 22:15,0,-2.3362,treatment
04/08/2014 22:45,0,-2.19658,treatment
04/08/2014 23:15,0,-2.12879,treatment
04/08/2014 23:45,0,-2.16043,treatment
05/08/2014 00:15,0,-2.06382,treatment
05/08/2014 00:45,0,-2.08189,treatment
05/08/2014 01:15,0,-1.94914,treatment
05/08/2014 01:45,0,-1.94474,treatment
05/08/2014 02:15,0,-1.83471,treatment
05/08/2014 02:45,0,-1.72469,treatment
05/08/2014 03:15,0,-1.63553,treatment
05/08/2014 03:45,0,-1.48152,treatment
05/08/2014 04:15,0,3.82412,treatment
05/08/2014 04:45,0,25.0528,treatment
05/08/2014 05:15,0,85.6442,treatment
05/08/2014 05:45,0,153.169,treatment
05/08/2014 06:15,0,178.224,treatment
05/08/2014 06:45,0,233.031,treatment
05/08/2014 07:15,0,344.529,treatment
05/08/2014 07:45,0,409.3,treatment
05/08/2014 08:15,0,480.483,treatment
05/08/2014 08:45,0,544.176,treatment
05/08/2014 09:15,0,627.501,treatment
05/08/2014 09:45,0,603.699,treatment
05/08/2014 10:15,0,642.878,treatment
05/08/2014 10:45,0,547.916,treatment
05/08/2014 11:15,0,553.71,treatment
05/08/2014 11:45,0,599.898,treatment
05/08/2014 12:15,0,648.773,treatment
05/08/2014 12:45,0,574.106,treatment
05/08/2014 13:15,0,571.386,treatment
05/08/2014 13:45,0,565.197,treatment
05/08/2014 14:15,0,684.193,treatment
05/08/2014 14:45,0,665.438,treatment
05/08/2014 15:15,0,588.253,treatment
05/08/2014 15:45,0,511.382,treatment
05/08/2014 16:15,0,394.85,treatment
05/08/2014 16:45,0,200.38,treatment
05/08/2014 17:15,0,187.586,treatment
05/08/2014 17:45,0,173.243,treatment
05/08/2014 18:15,0,70.3883,treatment
05/08/2014 18:45,0,29.5787,treatment
05/08/2014 19:15,0,20.5788,treatment
05/08/2014 19:45,0,6.49711,treatment
05/08/2014 20:15,0,0.19918,treatment
05/08/2014 20:45,0,-1.24931,treatment
05/08/2014 21:15,0,-1.08191,treatment
05/08/2014 21:45,0,-0.77561,treatment
05/08/2014 22:15,0,-0.60059,treatment
05/08/2014 22:45,0,-0.90994,treatment
05/08/2014 23:15,0,-0.37445,treatment
05/08/2014 23:45,0.199,-0.39104,treatment
06/08/2014 00:15,0.199,-0.26742,treatment
06/08/2014 00:45,0,-0.05138,treatment
